sample	unclassified-kra_unclassified-seq_ERR9709202__merged	unclassified-kra_unclassified-seq_ERR9709203__merged	unclassified-kra_unclassified-seq_ERR9709204__merged	unclassified-kra_unclassified-seq_ERR9709206__merged	unclassified-kra_unclassified-seq_ERR9709208__merged	unclassified-kra_unclassified-seq_ERR9709209__merged	unclassified-kra_unclassified-seq_ERR9709210__merged	unclassified-kra_unclassified-seq_ERR9709211__merged	unclassified-kra_unclassified-seq_ERR9709212__merged	unclassified-kra_unclassified-seq_ERR9709213__merged	unclassified-kra_unclassified-seq_ERR9709214__merged	unclassified-kra_unclassified-seq_ERR9709215__merged	unclassified-kra_unclassified-seq_ERR9709216__merged	unclassified-kra_unclassified-seq_ERR9709217__merged	unclassified-kra_unclassified-seq_ERR9709218__merged	unclassified-kra_unclassified-seq_ERR9709219__merged	unclassified-kra_unclassified-seq_ERR9709220__merged	unclassified-kra_unclassified-seq_ERR9709221__merged	unclassified-kra_unclassified-seq_ERR9709224__merged	unclassified-kra_unclassified-seq_ERR9709225__merged	unclassified-kra_unclassified-seq_ERR9709226__merged	unclassified-kra_unclassified-seq_ERR9709227__merged	unclassified-kra_unclassified-seq_ERR9709228__merged	unclassified-kra_unclassified-seq_ERR9709230__merged	unclassified-kra_unclassified-seq_ERR9709231__merged	unclassified-kra_unclassified-seq_ERR9709234__merged	unclassified-kra_unclassified-seq_ERR9709235__merged	unclassified-kra_unclassified-seq_ERR9709236__merged	unclassified-kra_unclassified-seq_ERR9709238__merged	unclassified-kra_unclassified-seq_ERR9709240__merged	unclassified-kra_unclassified-seq_ERR9709241__merged	unclassified-kra_unclassified-seq_ERR9709242__merged	unclassified-kra_unclassified-seq_ERR9709243__merged	unclassified-kra_unclassified-seq_ERR9709244__merged	unclassified-kra_unclassified-seq_ERR9709245__merged	unclassified-kra_unclassified-seq_ERR9709246__merged	unclassified-kra_unclassified-seq_ERR9709247__merged	unclassified-kra_unclassified-seq_ERR9709248__merged	unclassified-kra_unclassified-seq_ERR9709249__merged	unclassified-kra_unclassified-seq_ERR9709251__merged	unclassified-kra_unclassified-seq_ERR9709252__merged	unclassified-kra_unclassified-seq_ERR9709253__merged
unclassified-kra_unclassified-seq_ERR9709202__merged	0.0	0.0026971972361915356	0.003320075529228187	0.0031434603116212456	0.003325897174543375	0.0037630326233669916	0.0037643469918531877	0.003282173699876684	0.0034380527502808375	0.0037336856261648934	0.003015906192082003	0.00329402493112511	0.00370360629283957	0.003510025525456078	0.0032752746617590654	0.003918625526404117	0.0031763861131404313	0.0037383962650274364	0.0031986082629820414	0.0036610645275840198	0.00341243769876798	0.0035924001711078388	0.003582935045354664	0.0034992670793031	0.0034707932334988997	0.00346209808701245	0.003771861550940147	0.0033329763714155265	0.0033863837910645357	0.0031893390475627825	0.003119825462837129	0.003535285876864773	0.003531664280902529	0.003719678743622171	0.003674609805295971	0.003671380351643526	0.0035038758645961105	0.003341320601412718	0.00370148351113777	0.004446254264308602	0.0035904591336559173	0.0031300324770620787
unclassified-kra_unclassified-seq_ERR9709203__merged	0.0034364969242770904	0.0	0.003455473467929536	0.0030201385869702492	0.0032699236689411803	0.003807103942797673	0.004037200316039198	0.003314001819298368	0.00330637152162863	0.003677932244457918	0.0032391576750358895	0.003370765505037772	0.003548246079076203	0.003581792600933267	0.0031066399517498786	0.003877686716343868	0.002958362848762567	0.00376018894028345	0.0034199312038678126	0.0034314009346712204	0.003288659232386872	0.0034934827292436377	0.0035074408276628637	0.003362584327370395	0.0035862930019063886	0.003360451281546232	0.003874311828338799	0.0031167729883851596	0.0034859483970716785	0.00327929746696661	0.0033277963457986025	0.0034759303709431875	0.003676406353374401	0.003596353254924883	0.003866382609450512	0.003856145627626224	0.003417382865317243	0.0031504563598915023	0.0035355779286215324	0.0043103795392683865	0.0035596706391654675	0.0030682562289052946
unclassified-kra_unclassified-seq_ERR9709204__merged	0.0031857812766912723	0.0025976672775505807	0.0	0.002869036524740428	0.0030588645268992166	0.0034989626615185626	0.0035445655242732394	0.0031279884299956003	0.002908755258085371	0.0033460505443911608	0.0027648006659469725	0.0029617222724627927	0.0034834092367034054	0.003371520465131338	0.003209406104777252	0.0033867514221712527	0.0029917612222167176	0.0032970885214737163	0.0032177562173856867	0.003592391286882589	0.0033905920985096575	0.0033465852484249174	0.003234833185473556	0.0032310701392676603	0.0031455872043626475	0.002790448941435362	0.003597482161960343	0.002768437696409407	0.003169460013638015	0.003122287471942057	0.0030231209519338935	0.0032458839944782135	0.0034334521465783116	0.0036324587394576937	0.003607787692743545	0.0032461289014156787	0.0029482114853602165	0.002957147435492483	0.0031549162184362984	0.00392093032113409	0.0032491514506776354	0.002657433716229666
unclassified-kra_unclassified-seq_ERR9709206__merged	0.003387145844181802	0.002516124132447848	0.0032360991124289864	0.0	0.0030066469446896164	0.0033938858034223383	0.0035864884297342027	0.0032404810076083305	0.0031915235570628814	0.0035216691028608547	0.0027048908476212242	0.0032502656301974828	0.0035115886151328274	0.00308445056015106	0.0030836399353636034	0.0035278302278183215	0.0027059087469846945	0.003411950674559765	0.003027778583799048	0.00342360843678834	0.00303981303022489	0.00337776531578333	0.003200966403934838	0.003122936229106954	0.0034491535525732133	0.003403701218863145	0.00366492560295519	0.003013091130785429	0.00304188584504698	0.003140124548989782	0.0031362666839120476	0.003475948372421657	0.0032493755661788318	0.0035448946271042603	0.0036488676464331974	0.003523456850986429	0.0033594509948996643	0.0029416707057932636	0.003435668305074128	0.0044138589732981084	0.0035375542143435083	0.0028177483290168052
unclassified-kra_unclassified-seq_ERR9709208__merged	0.003363725592239239	0.0025463991082916443	0.0032253279524944224	0.002790604357811658	0.0	0.0033703169347605332	0.0035396096628949997	0.0031301618635301213	0.0031312331798835284	0.0033311740343057302	0.0028863576522356444	0.0030173838687352315	0.0035670941516457084	0.003346421212778279	0.003260509590658546	0.003357760841994013	0.0028943245273307665	0.003227907258812495	0.003004319295409122	0.003521346839920045	0.0031598101508092647	0.003362003160015085	0.0032882396082771197	0.0032441640125728546	0.0031162301873140525	0.003041534854158013	0.0034899652676136095	0.0027427304107267327	0.0032605511549758923	0.0031016006321306962	0.003077667165784224	0.0033312921433334476	0.0034047964421154387	0.003635765106504485	0.0035831584043590835	0.003183097137774042	0.003279771652091965	0.0032046923419438047	0.0033491783672281233	0.003925487428515536	0.0033193225706318248	0.0027981839699119317
unclassified-kra_unclassified-seq_ERR9709209__merged	0.003804932648366625	0.003103429084612681	0.003685001724236878	0.003193053153589315	0.003377135867222418	0.0	0.0037924285526324255	0.0035850900515993667	0.0033790070197231106	0.0037054846356023644	0.003211212713391154	0.0032591219453493316	0.003585291146810836	0.0034116142694426044	0.00337388764753391	0.0036638549167353246	0.0030147289022275053	0.003588598791918236	0.0033035057737617946	0.003633928314920633	0.0033782848237952088	0.003643998295910739	0.0033969046321871417	0.0033246696736508826	0.0035060463582262326	0.0033105023141176302	0.003807580688805046	0.002996250959866754	0.0031821923869978326	0.003358512816380302	0.003199148957348798	0.0036386156794798855	0.003387120158390766	0.0035640202901314265	0.0035935199416555134	0.0035861260746161867	0.003743304502252432	0.0032599646219657074	0.00348058901725015	0.0042831374834478245	0.003531064192702567	0.003043458679631205
unclassified-kra_unclassified-seq_ERR9709210__merged	0.0034710966758117936	0.0030098111877330425	0.003387882985526046	0.003053375756334406	0.0032058395646310882	0.0034462047338323803	0.0	0.003723906600070127	0.003509889884790307	0.0037973788628315594	0.003041034410643686	0.00329278525142331	0.0036740960504031248	0.003630115019089041	0.0035499100619043643	0.003914817801677625	0.0031590520630193227	0.0035352938014995275	0.003436608654510862	0.0035635261486860813	0.0032803246083394277	0.0036420429826094316	0.003440373434591443	0.00338190573624288	0.003441411163240931	0.0032387657910177056	0.003889132390507155	0.0030661621863690273	0.003424823060894266	0.003444592798915169	0.003302284381096752	0.00359551546872615	0.003439996489854458	0.003685009018686997	0.0036867962586476584	0.00363250121081328	0.0032829574902531905	0.003128008020552313	0.0035291521079555666	0.004512197557901446	0.0034884807744255336	0.0029633440027241943
unclassified-kra_unclassified-seq_ERR9709211__merged	0.0032858777764221375	0.0025794575926217584	0.003256787058666386	0.003006264264254589	0.003101070281921657	0.003544147678876123	0.004030067782858912	0.0	0.0032203518394625856	0.0036119575347162863	0.0027133775043142313	0.003099888180806439	0.0033763748462237037	0.003542436845920407	0.0031240305495276017	0.0037358380469623338	0.0028804478089801255	0.0034572205585001454	0.003188819018157328	0.003474917770033674	0.0033338263059781033	0.003351446995426015	0.003208796883714958	0.003343963108533869	0.0032739856095029894	0.003077855515906852	0.003689433782991035	0.002937379900315597	0.0031975893752250986	0.0030413561230215914	0.0031594442408174636	0.003251281966011212	0.003338330613458403	0.0035374618954058484	0.0037161898098937644	0.0035147266813086897	0.0032856518772710667	0.003136165800939577	0.0034279405650181147	0.004302493682008974	0.003240740492830944	0.0027962365596208142
unclassified-kra_unclassified-seq_ERR9709212__merged	0.0034752279106159177	0.0025782343723468972	0.003067432233464046	0.0029741142757499827	0.003127907504728022	0.003370885339660395	0.0038461898128474593	0.0032426499940886966	0.0	0.0036392429986200608	0.0030037732572267255	0.0029470818507662923	0.0033609003631112286	0.0030855670312496535	0.0031930043495387076	0.0035116214317154294	0.003031575993813889	0.0033833148255665688	0.003215298036747714	0.0034024088774733457	0.0033845573906644776	0.003268096686370867	0.0031715929242372705	0.0033186781231748595	0.0033055565285839603	0.0032286930239794893	0.00357596837406757	0.00288040422557217	0.00328058266630844	0.003174034435435256	0.003324413844999299	0.0033599000439128194	0.003422159971403281	0.0033919401362882797	0.003624456199630196	0.003540202239073461	0.0033536054352756384	0.002854798177976291	0.003364876999816626	0.00407503668986238	0.0033650156142972583	0.0027066551512430533
unclassified-kra_unclassified-seq_ERR9709213__merged	0.0037406587042085266	0.0029555827935452365	0.0035029160531677424	0.0032896563323155333	0.0033062911508738553	0.0036630200662592875	0.004098727964252872	0.003619111366409961	0.003606160118840951	0.0	0.00320775713407101	0.0031219539996224584	0.003739971828827259	0.003632477220681369	0.003546180365149224	0.0037614101958178352	0.002898450788305921	0.0037063495621767447	0.0033555233539623503	0.0038089659297347025	0.003797628277087578	0.003538792526496174	0.0035348456764033452	0.0036090193607524416	0.0036318950939874693	0.0033986111012865115	0.003776047806786059	0.003298568592280326	0.003448738446491931	0.0032658033957847607	0.0035122092856446543	0.003579260187134762	0.0036871873147955934	0.003751401207011111	0.0036609494256997876	0.003511298998185631	0.0036759704644099204	0.003085253055527849	0.003353924569845055	0.0042792653412052645	0.0034481883683107144	0.0029792919205658902
