sample	unclassified-kra_unclassified-seq_ERR9709202__merged	unclassified-kra_unclassified-seq_ERR9709203__merged	unclassified-kra_unclassified-seq_ERR9709204__merged	unclassified-kra_unclassified-seq_ERR9709206__merged	unclassified-kra_unclassified-seq_ERR9709208__merged	unclassified-kra_unclassified-seq_ERR9709209__merged	unclassified-kra_unclassified-seq_ERR9709210__merged	unclassified-kra_unclassified-seq_ERR9709211__merged	unclassified-kra_unclassified-seq_ERR9709212__merged	unclassified-kra_unclassified-seq_ERR9709213__merged	unclassified-kra_unclassified-seq_ERR9709214__merged	unclassified-kra_unclassified-seq_ERR9709215__merged	unclassified-kra_unclassified-seq_ERR9709216__merged	unclassified-kra_unclassified-seq_ERR9709217__merged	unclassified-kra_unclassified-seq_ERR9709218__merged	unclassified-kra_unclassified-seq_ERR9709219__merged	unclassified-kra_unclassified-seq_ERR9709220__merged	unclassified-kra_unclassified-seq_ERR9709221__merged	unclassified-kra_unclassified-seq_ERR9709224__merged	unclassified-kra_unclassified-seq_ERR9709225__merged	unclassified-kra_unclassified-seq_ERR9709226__merged	unclassified-kra_unclassified-seq_ERR9709227__merged	unclassified-kra_unclassified-seq_ERR9709228__merged	unclassified-kra_unclassified-seq_ERR9709230__merged	unclassified-kra_unclassified-seq_ERR9709231__merged	unclassified-kra_unclassified-seq_ERR9709234__merged	unclassified-kra_unclassified-seq_ERR9709235__merged	unclassified-kra_unclassified-seq_ERR9709236__merged	unclassified-kra_unclassified-seq_ERR9709238__merged	unclassified-kra_unclassified-seq_ERR9709240__merged	unclassified-kra_unclassified-seq_ERR9709241__merged	unclassified-kra_unclassified-seq_ERR9709242__merged	unclassified-kra_unclassified-seq_ERR9709243__merged	unclassified-kra_unclassified-seq_ERR9709244__merged	unclassified-kra_unclassified-seq_ERR9709245__merged	unclassified-kra_unclassified-seq_ERR9709246__merged	unclassified-kra_unclassified-seq_ERR9709247__merged	unclassified-kra_unclassified-seq_ERR9709248__merged	unclassified-kra_unclassified-seq_ERR9709249__merged	unclassified-kra_unclassified-seq_ERR9709251__merged	unclassified-kra_unclassified-seq_ERR9709252__merged	unclassified-kra_unclassified-seq_ERR9709253__merged
unclassified-kra_unclassified-seq_ERR9709202__merged	0.0	0.0	0.0008051619821267831	0.0	0.0005394432839504756	0.0008573644839973039	0.0	0.0004908347740954276	0.0	0.000497765653976133	0.0008524236806707089	0.0	0.0007207582301348762	0.0006766489818561221	0.0004934717927003331	0.0003557101985609934	0.0	0.0	0.0	0.0006716251683274879	0.0	0.0	0.0004042066206810569	0.0005246672623856854	0.0006150608811074931	0.0008123941700142184	0.0005441771887778553	0.0	0.0	0.00044146878445502447	0.0	0.0007357847080143809	0.0	0.0007585464675995203	0.0	0.0	0.0015248034436017989	0.0008172899736794783	0.0006814848952231761	0.0018390515012369848	0.0009590521352965619	0.0004616815009449613
unclassified-kra_unclassified-seq_ERR9709203__merged	0.0013572079050025699	0.0	0.0014966958533108624	0.0005729349708593037	0.001850679229365895	0.0017938501735751521	0.0021203970964769254	0.0009322871041377967	0.0013000866751833266	0.0015212855781280919	0.0013828529658220393	0.0012815918299526829	0.0016491103231778188	0.0014921238216550256	0.0012173069343129374	0.0019123447472338348	0.0008611935855903699	0.0015446726273299655	0.0017529219574751514	0.001893147083056393	0.0008849244686722597	0.0007895181499421252	0.00178954319760875	0.0018869043161714755	0.0015990457803409723	0.0015821066302822828	0.0018233060704136242	0.0009491284868400915	0.001155295679343957	0.001449398387323567	0.0013713221955628174	0.001345176960620646	0.0017230024684376738	0.001359511536322926	0.0017427068717240466	0.001233583436299423	0.0018679842379915438	0.0010728527800156964	0.0018620710503594441	0.002843686550985893	0.001833499954030089	0.0006466698252173066
unclassified-kra_unclassified-seq_ERR9709204__merged	0.0005420253851759268	0.0	0.0	0.0	0.0	0.0012062782591434691	0.0005773080462217346	0.00048187770348951997	0.0	0.0006677431151807672	0.0003969628210675585	0.0	0.00047267294615737737	0.0004870133832524982	0.0	0.0	0.0	0.00047778843478478786	0.0	0.0005469110046741752	0.0006812561010185699	0.0006856803123994895	0.0010135296686694308	0.0005052337743797566	0.0	0.0004277614288411537	0.0008619480993044558	0.0	0.0010873362012014547	0.000916762109134576	0.0005601807214860773	0.00044695851247848127	0.0007745329800789997	0.0	0.0005105383723390903	0.0	0.0010602515037377016	0.0009445282013232037	0.0	0.0014392949851117836	0.0008120319282895337	0.0
unclassified-kra_unclassified-seq_ERR9709206__merged	0.0005213308298251102	0.0	0.001019894899654765	0.0	0.0	0.0007434306190558674	0.0012419014064499717	0.0	0.0	0.0006012074985517699	0.0	0.0	0.0	0.0	0.0	0.0012165485153190607	0.0	0.0	0.000568770086345566	0.0008016047505955408	0.0006653004487734378	0.0	0.0004446741482049165	0.0	0.0006327918011534724	0.0006661820295354832	0.0006281343481017136	0.0005568255251729122	0.0	0.0006625707426736655	0.0004948213204103087	0.0005551877489588525	0.0003930631081279148	0.0005831528003307594	0.0008628964766087179	0.0006377063383416615	0.0009660473400196146	0.00044495213115066485	0.0	0.00206033645812571	0.0007843359247463925	0.0005102757586034588
unclassified-kra_unclassified-seq_ERR9709208__merged	0.0006549236315444412	0.0006223299880227712	0.0004963134313499061	0.0	0.0	0.001049723823703787	0.0007875509596872631	0.0	0.0	0.0006405369215426672	0.000739615774755052	0.0	0.0007346574691204261	0.00047786641626666737	0.0	0.0006223299428679766	0.0	0.0004471274347281519	0.0009104902867899836	0.0008887171402947408	0.0007372973309359596	0.0	0.0007499815492792649	0.00048489148129791075	0.0006891637308058982	0.0006406866650668046	0.0	0.000479731032156315	0.00036240787568698736	0.000574659162590684	0.0	0.00040070032943830534	0.000700131912287182	0.0005169514367564246	0.0	0.0007531707801299256	0.0005486876398832494	0.0008384774230273421	0.0	0.0016692163902616432	0.0006747584411030839	0.0
unclassified-kra_unclassified-seq_ERR9709209__merged	0.0005209522291182593	0.0	0.0011418065474566549	0.0	0.0005990038686684221	0.0	0.0011157914122741485	0.0006117657572124418	0.0	0.00045473720370193464	0.0	0.0003717864467875555	0.000356350346238017	0.0004367854978308419	0.0	0.00037611193800666777	0.0	0.0	0.0008907330061525142	0.0009413113126850007	0.0	0.0	0.0005077590850938358	0.0007617233023099014	0.0004076708732362912	0.0008097637006845325	0.0004052962577813432	0.0	0.0007210749546172597	0.0006701454592639352	0.0005306910663024193	0.0006013422607182805	0.0	0.0009192639593906706	0.0008336011540437252	0.00035834449371620623	0.0010338769860768404	0.0	0.000536595412159174	0.00186872061208012	0.0008379651467244498	0.0
unclassified-kra_unclassified-seq_ERR9709210__merged	0.0	0.0	0.0	0.0	0.0	0.0009256105035616453	0.0	0.0	0.0	0.0	0.000383955168309512	0.0	0.0005239553785441019	0.0005237674479218304	0.0	0.0006879928230657252	0.0	0.0	0.00048463803114454914	0.000828230019487913	0.0	0.0	0.0	0.0008596873009659227	0.0004826028816801716	0.0	0.0006391726740604899	0.0	0.0005193182375913958	0.0005433175231762803	0.0	0.0005144674571008522	0.0006054939749680039	0.0004958200592278632	0.0006031847665820178	0.0	0.0003909358122089394	0.0009570558381443757	0.00044041637957351325	0.0008273172898804592	0.0008826432028932198	0.00038057451307902464
unclassified-kra_unclassified-seq_ERR9709211__merged	0.0005902583110689048	0.0	0.0008429451451521559	0.0	0.0	0.0010397428873003757	0.0005447338274924068	0.0	0.0	0.0005814515600862643	0.0007378222022830204	0.0005194997619731706	0.00048029370023751426	0.0005727306375713023	0.0004065881849859232	0.0004502715879015291	0.0	0.00035770526422089017	0.0003958679810469664	0.000889585575162685	0.0005985698026420903	0.0	0.0011061722489572288	0.00039998924166450694	0.0007746338269367536	0.0006234610735512144	0.0	0.0004910784407372529	0.0004095726360365594	0.0005989503925362526	0.000468419775521793	0.0	0.000496468278342056	0.0008775281594940917	0.00058340917494514	0.000777825727620608	0.0008113105431011575	0.0007584218800359847	0.0	0.0017568445555660394	0.0007497289112145316	0.0
unclassified-kra_unclassified-seq_ERR9709212__merged	0.0	0.0	0.00042132251040461247	0.0	0.0	0.0005463370462108574	0.0007220795615410937	0.0	0.0	0.0	0.0	0.0	0.00044148869285891534	0.0	0.0	0.0	0.0	0.0	0.0	0.0005268752420524276	0.0004425734386362329	0.0006396705910585397	0.0	0.00042888138017800246	0.0009299597184176543	0.0	0.0007687435676265675	0.0	0.0	0.0005587531668851603	0.0	0.0	0.0	0.0	0.0004951928288655947	0.0007254949278172583	0.0013518155287499474	0.00047625050224322016	0.0	0.0011760109006145499	0.0007928851661383413	0.0
unclassified-kra_unclassified-seq_ERR9709213__merged	0.0	0.0	0.0005546646671301761	0.0	0.0	0.00040654858426233617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000561844134969191	0.0	0.0	0.00038652555453888544	0.0014672219293258063	0.0006007726101707225	0.0	0.0004603935690173891	0.0	0.0	0.0006879849315639663	0.0	0.0	0.0	0.0	0.00044029777271951655	0.0	0.0	0.0	0.0005059504779302198	0.0	0.0009585574783353861	0.0	0.0	0.0008513300967125214	0.0	0.0
