sample	unclassified-kra_unclassified-seq_ERR9709202__merged	unclassified-kra_unclassified-seq_ERR9709203__merged	unclassified-kra_unclassified-seq_ERR9709204__merged	unclassified-kra_unclassified-seq_ERR9709206__merged	unclassified-kra_unclassified-seq_ERR9709208__merged	unclassified-kra_unclassified-seq_ERR9709209__merged	unclassified-kra_unclassified-seq_ERR9709210__merged	unclassified-kra_unclassified-seq_ERR9709211__merged	unclassified-kra_unclassified-seq_ERR9709212__merged	unclassified-kra_unclassified-seq_ERR9709213__merged	unclassified-kra_unclassified-seq_ERR9709214__merged	unclassified-kra_unclassified-seq_ERR9709215__merged	unclassified-kra_unclassified-seq_ERR9709216__merged	unclassified-kra_unclassified-seq_ERR9709217__merged	unclassified-kra_unclassified-seq_ERR9709218__merged	unclassified-kra_unclassified-seq_ERR9709219__merged	unclassified-kra_unclassified-seq_ERR9709220__merged	unclassified-kra_unclassified-seq_ERR9709221__merged	unclassified-kra_unclassified-seq_ERR9709224__merged	unclassified-kra_unclassified-seq_ERR9709225__merged	unclassified-kra_unclassified-seq_ERR9709226__merged	unclassified-kra_unclassified-seq_ERR9709227__merged	unclassified-kra_unclassified-seq_ERR9709228__merged	unclassified-kra_unclassified-seq_ERR9709230__merged	unclassified-kra_unclassified-seq_ERR9709231__merged	unclassified-kra_unclassified-seq_ERR9709234__merged	unclassified-kra_unclassified-seq_ERR9709235__merged	unclassified-kra_unclassified-seq_ERR9709236__merged	unclassified-kra_unclassified-seq_ERR9709238__merged	unclassified-kra_unclassified-seq_ERR9709240__merged	unclassified-kra_unclassified-seq_ERR9709241__merged	unclassified-kra_unclassified-seq_ERR9709242__merged	unclassified-kra_unclassified-seq_ERR9709243__merged	unclassified-kra_unclassified-seq_ERR9709244__merged	unclassified-kra_unclassified-seq_ERR9709245__merged	unclassified-kra_unclassified-seq_ERR9709246__merged	unclassified-kra_unclassified-seq_ERR9709247__merged	unclassified-kra_unclassified-seq_ERR9709248__merged	unclassified-kra_unclassified-seq_ERR9709249__merged	unclassified-kra_unclassified-seq_ERR9709251__merged	unclassified-kra_unclassified-seq_ERR9709252__merged	unclassified-kra_unclassified-seq_ERR9709253__merged
unclassified-kra_unclassified-seq_ERR9709202__merged	0.0	0.0036068638083799017	0.0041640697386347	0.0036983485751389093	0.004196874339355412	0.003664942280768316	0.003735381959096601	0.004060973415031484	0.003749987767945081	0.00346992915954784	0.0033759485116947974	0.003889049329123827	0.004165405726822312	0.0032072432302565125	0.003368997118335959	0.004141666466028143	0.00415108956110469	0.0029299029963377916	0.0038447573204901564	0.004026245641685201	0.0036961617453678997	0.0037289781052668516	0.003602759140687636	0.0023728490608780173	0.003629887126765535	0.002781037039113147	0.0034942749049674394	0.0037325226721607167	0.0030184569855436615	0.0037265183986674054	0.0031043669521469085	0.004012547871893891	0.0040265635139669015	0.003623442173462221	0.004005929367575684	0.0038004515841891092	0.004110732247537612	0.003562163395195616	0.004075329229415952	0.0047141866611879355	0.0029998788342503087	0.0035721843544431796
unclassified-kra_unclassified-seq_ERR9709203__merged	0.0037470422629010485	0.0	0.004504173073512601	0.003821362364119808	0.004457871725447813	0.005554884315645613	0.004219700811650134	0.00435104622408913	0.003964073239040412	0.003921708690545307	0.0037538780119950425	0.004270377482146562	0.005912502105235785	0.003270951153637258	0.003587660152881577	0.004385688041717355	0.004300921739856335	0.0028783318455495904	0.004113558992828202	0.006438413803196911	0.0040351842113390225	0.003886356929580821	0.003768918057046771	0.0021524123780402612	0.005470435534775212	0.002867814399485091	0.0036223245698033014	0.003891805276187103	0.0031955243318753865	0.003912262255285128	0.003306572166032875	0.006299135710271107	0.0057943395651186965	0.003976238912595482	0.004192318658972387	0.0063833410831258194	0.004501809796773553	0.005883890203684666	0.004396145899482264	0.005376936480610068	0.003392926410984114	0.0037858290554319608
unclassified-kra_unclassified-seq_ERR9709204__merged	0.004224635020389695	0.004403368408348653	0.0	0.004112822129730132	0.004544959387905365	0.004626060851986564	0.004188548317191576	0.004383340521144034	0.0041349499640707344	0.0039023322536026815	0.0037929072035961958	0.004249475188791997	0.005266539667726254	0.003748561464802658	0.0038971813285294072	0.004623127120653399	0.004643355940291678	0.003380655489982106	0.00432298632667078	0.005251032061856238	0.004238337478897017	0.004171318110795085	0.004081315755446557	0.0027777843911727124	0.004645317355275832	0.003276428937126099	0.003941223682063189	0.004082053398299753	0.0035500713972170224	0.004134781056174244	0.003647450444421478	0.005237516352662426	0.005102039329608555	0.004131696042481066	0.004395869539856487	0.005084666071485872	0.004506796130890707	0.004842666003591624	0.004442751180651079	0.005071146972468148	0.003548541413955445	0.004015196066613295
unclassified-kra_unclassified-seq_ERR9709206__merged	0.0036999657509501583	0.0036800533548454815	0.004055409241280446	0.0	0.003987479889388199	0.0035945067653774224	0.003711273270176215	0.0038630616195290987	0.0037362306650463584	0.0033481660968643213	0.0031482972621851577	0.0036994879759799644	0.004062730445044092	0.003066844940681201	0.0032324367835425047	0.0040119475374894974	0.00413294692556714	0.003051008146199019	0.003742712244187435	0.004057990555856934	0.0037366529472412043	0.003710930374688613	0.003543664344329536	0.0023346850897064397	0.003521680364243832	0.002709313637180265	0.0034664622127145556	0.0035429094338022002	0.0029269466117808045	0.0036518238029385973	0.0029662648334234498	0.003937034567406551	0.004019603434095846	0.003565383493805745	0.0039728873104333765	0.0038524477771259367	0.003948579265574353	0.003507452376550099	0.00393306747444714	0.004594394086238297	0.0028539463572073184	0.0034995978275143493
unclassified-kra_unclassified-seq_ERR9709208__merged	0.004212906189504151	0.004310186637986007	0.0044972865658131425	0.004001069493910559	0.0	0.004274237668082114	0.00415107079831942	0.0043853898837384895	0.0041820859695422576	0.0038827161281581838	0.0038088097992332428	0.004195264372773943	0.0047475330544883105	0.0035974994322062253	0.00376061404917775	0.004486010200896516	0.004630736560776855	0.0034377709007299027	0.00421186467165117	0.004629460126598015	0.004161949898057904	0.0041213659587888835	0.004044262851909877	0.002858365555471728	0.004211183385421534	0.003284891426093079	0.003956297802757547	0.004104770436797273	0.003466903014100206	0.004126655378071104	0.0036450344301125572	0.004603486394122269	0.004603073538073753	0.004043971991914023	0.004384453537819376	0.004421014478983924	0.004470293319706903	0.004268727941907511	0.004476814868512786	0.005041087582645768	0.0034964355444507675	0.004008684763390972
unclassified-kra_unclassified-seq_ERR9709209__merged	0.004113909360704512	0.005907935324764207	0.005079375951175418	0.004033670089993326	0.004767886795983573	0.0	0.004532490112174781	0.004494428977411957	0.003985717240645878	0.0043577450475957465	0.004013183639744679	0.004564311483619913	0.010921751921334428	0.003629097345895361	0.0035863993510774333	0.004923389405632007	0.004426190622995487	0.0020435517642937414	0.004436082158263253	0.013637345692647723	0.004028595849006542	0.00405349150596651	0.003956486195815437	0.0014705700555254276	0.010431504041817079	0.002809646642574194	0.0037698427892056624	0.0038112197047612513	0.0034932726564173826	0.003931945834459077	0.003742910214658667	0.013468551406268662	0.011078971679849217	0.0044374113114615974	0.004090047124983563	0.013470737740540835	0.004999340592141898	0.012973221384566979	0.004538522064601207	0.005713547968096453	0.003983413066822719	0.003993748353874634
unclassified-kra_unclassified-seq_ERR9709210__merged	0.003779695683158007	0.004113808159552005	0.004177278987260421	0.0037537476739890278	0.004183890406120561	0.004111921504041894	0.0	0.004084274402370779	0.003778613103454074	0.0035442295233771856	0.0034591486137933746	0.003954983946595022	0.004590917563303411	0.00322454632976931	0.0033828965425408415	0.004171887079624388	0.004292462222873765	0.0029356356864301534	0.0038594594856080733	0.004597221198088671	0.0037349472624653005	0.0036407454404622096	0.0036675584765175377	0.00240566143361078	0.004078954749284357	0.0028152327864122964	0.0035397936164155287	0.0037517692108825647	0.003140656437032326	0.0037131854305706207	0.0032885244596225316	0.004596836933246077	0.004500582605842013	0.003656758216334792	0.004063051543492609	0.00435477900701393	0.004166994806796192	0.004190790739186139	0.0041507975011751816	0.004674150899609312	0.0030651725303891056	0.0036244255208392143
unclassified-kra_unclassified-seq_ERR9709211__merged	0.004077227480004687	0.004207707562312533	0.0043380515661015995	0.003876932901565906	0.004386150548628503	0.004029894069001191	0.0040529312001616035	0.0	0.004072020453137191	0.003663618486930321	0.003623615813830819	0.004050579239046919	0.004585784235191997	0.003464368368849668	0.003709978482250846	0.0043990584766492305	0.0044238627933906975	0.0033845541562587808	0.004144371455294924	0.004545048515725512	0.003951323873149403	0.003946147870754998	0.0038645480250191423	0.0027096350310293724	0.004097894877813427	0.0031449683254189645	0.0038390571746816167	0.004023710361930756	0.0033685779499380572	0.003999797671949218	0.0034472610795461436	0.004429840395384042	0.004467705743704234	0.004002432257015678	0.004289128325829794	0.004385078825949043	0.004325293068749575	0.004128743675367349	0.004265868261418763	0.00493380264627411	0.003358614987173329	0.0038625459147207945
unclassified-kra_unclassified-seq_ERR9709212__merged	0.003755864213740255	0.0038227619078424232	0.004081984463290924	0.0037404627654255233	0.0041726358610945135	0.0035587060825527836	0.003740208450325315	0.004062098708517161	0.0	0.0033871997622590953	0.0032268149787913203	0.0037448502028049747	0.004139484371966295	0.003160586952162652	0.0033609644078064736	0.003968273618334793	0.004117619330087035	0.0029383244860969626	0.0036794450374143285	0.003977916083738978	0.0037090579257710314	0.0035815640967368626	0.0035961393214935925	0.0023578339470172864	0.003608920232642912	0.0028102842482141542	0.003419120805164737	0.0035075198662642463	0.0030241721172832806	0.0036197106871683963	0.0032066076620115946	0.004012737550412323	0.004014173323817654	0.003567872746566148	0.003903653463567525	0.0038855587398550304	0.003980174191053972	0.003608876631440046	0.003984131893118573	0.004497364857892448	0.0029624944177588527	0.003561561739305924
unclassified-kra_unclassified-seq_ERR9709213__merged	0.0035291854271867636	0.0038427361092028987	0.003911252913412968	0.00340407619961287	0.003933263890695111	0.003982018883879815	0.003562008727364564	0.0037107851548495536	0.003439627583065208	0.0	0.0027935449004210565	0.0030744818932340275	0.004491730351007278	0.0029235199524343548	0.0030739557867238343	0.0038814901960380023	0.0038947412551627197	0.0026151310812301235	0.003492935563137455	0.004613003691441262	0.003381774300577698	0.0033580374182026213	0.003251558863075746	0.001977162632108235	0.0038317091850022223	0.0023344819207245875	0.0031204598757053007	0.0032685788756488658	0.0027457777256463855	0.003388704411091821	0.002932696086171445	0.00456886232082711	0.004451329231898481	0.003338168318780907	0.003624460777724625	0.004400841253490004	0.0038289344012385797	0.004083634348047725	0.003706361837099529	0.0043119968126246	0.002693491465251848	0.0031528337773737815
