sample	unclassified-kra_unclassified-seq_ERR9709202__merged	unclassified-kra_unclassified-seq_ERR9709203__merged	unclassified-kra_unclassified-seq_ERR9709204__merged	unclassified-kra_unclassified-seq_ERR9709206__merged	unclassified-kra_unclassified-seq_ERR9709208__merged	unclassified-kra_unclassified-seq_ERR9709209__merged	unclassified-kra_unclassified-seq_ERR9709210__merged	unclassified-kra_unclassified-seq_ERR9709211__merged	unclassified-kra_unclassified-seq_ERR9709212__merged	unclassified-kra_unclassified-seq_ERR9709213__merged	unclassified-kra_unclassified-seq_ERR9709214__merged	unclassified-kra_unclassified-seq_ERR9709215__merged	unclassified-kra_unclassified-seq_ERR9709216__merged	unclassified-kra_unclassified-seq_ERR9709217__merged	unclassified-kra_unclassified-seq_ERR9709218__merged	unclassified-kra_unclassified-seq_ERR9709219__merged	unclassified-kra_unclassified-seq_ERR9709220__merged	unclassified-kra_unclassified-seq_ERR9709221__merged	unclassified-kra_unclassified-seq_ERR9709224__merged	unclassified-kra_unclassified-seq_ERR9709225__merged	unclassified-kra_unclassified-seq_ERR9709226__merged	unclassified-kra_unclassified-seq_ERR9709227__merged	unclassified-kra_unclassified-seq_ERR9709228__merged	unclassified-kra_unclassified-seq_ERR9709230__merged	unclassified-kra_unclassified-seq_ERR9709231__merged	unclassified-kra_unclassified-seq_ERR9709234__merged	unclassified-kra_unclassified-seq_ERR9709235__merged	unclassified-kra_unclassified-seq_ERR9709236__merged	unclassified-kra_unclassified-seq_ERR9709238__merged	unclassified-kra_unclassified-seq_ERR9709240__merged	unclassified-kra_unclassified-seq_ERR9709241__merged	unclassified-kra_unclassified-seq_ERR9709242__merged	unclassified-kra_unclassified-seq_ERR9709243__merged	unclassified-kra_unclassified-seq_ERR9709244__merged	unclassified-kra_unclassified-seq_ERR9709245__merged	unclassified-kra_unclassified-seq_ERR9709246__merged	unclassified-kra_unclassified-seq_ERR9709247__merged	unclassified-kra_unclassified-seq_ERR9709248__merged	unclassified-kra_unclassified-seq_ERR9709249__merged	unclassified-kra_unclassified-seq_ERR9709251__merged	unclassified-kra_unclassified-seq_ERR9709252__merged	unclassified-kra_unclassified-seq_ERR9709253__merged
unclassified-kra_unclassified-seq_ERR9709202__merged	0.0	0.0019924776889661544	0.00265222215964267	0.0025130027946345113	0.0026890047648936433	0.0025878498145444073	0.002552851817668844	0.00259308464189989	0.0024167245687323202	0.002416841395213809	0.0026591848929504724	0.0024720004481646463	0.002961081592012582	0.002386915249382282	0.0023450696436350116	0.002719522912235206	0.0028134771393388824	0.0027803356935660606	0.002586836850256846	0.002353387178071875	0.0023545850026920334	0.002474608557846536	0.0026980061954717804	0.0023828523453977013	0.002520735555389564	0.002536246620344129	0.0027368715911683106	0.0026478672453876806	0.002457775332207923	0.002384817512243842	0.0020547065735838643	0.0027235802481978544	0.0027351285562300376	0.002912051090871004	0.0026822483802958486	0.0024943747665350235	0.002858649923842216	0.0023876674820209054	0.002890129310348155	0.0032075834841165385	0.002567205522352345	0.0025668544848452823
unclassified-kra_unclassified-seq_ERR9709203__merged	0.0019924776889661544	0.0	0.002327254577203619	0.0019096248362600043	0.0025308646048258776	0.002693964238829283	0.0025845375797527437	0.0022726981788459	0.002456070534707866	0.0023015648826740787	0.0021635030510115394	0.002444812078724823	0.002428702765113533	0.002258027858436651	0.0022158374665189884	0.0025685455414972136	0.001992097785080804	0.002737787940852665	0.0026485637874363865	0.0022651374013514802	0.0020448993595942877	0.002092235082904792	0.0020221465775726033	0.0021500900934668943	0.002451129226528903	0.00199366404471768	0.0023367177723956356	0.002190132669012579	0.002263712737493928	0.002467679838537906	0.002094847293920288	0.002069458416681158	0.0027459230970406923	0.0023041446800572407	0.0026389724191702157	0.002463317709098689	0.002573712440924858	0.002222897257686207	0.0027972734059620308	0.003019519643676305	0.002368003955324216	0.0022847786485817867
unclassified-kra_unclassified-seq_ERR9709204__merged	0.00265222215964267	0.002327254577203619	0.0	0.00246905844694012	0.0026591153266249945	0.0026405500476670563	0.002597749393743909	0.002794471614861571	0.002434226815117846	0.00263971781110961	0.0026796229740830846	0.0024281381525460555	0.0031072441958944763	0.002811581514436945	0.0025033894268264856	0.0025316099504726353	0.0026957146358135287	0.002790350609283121	0.0026411005229103335	0.0028962185224131742	0.0026738244881784334	0.0027461581104858412	0.002477174763354184	0.0026273368461269264	0.0024071404033698673	0.002189583631972747	0.002668182210460057	0.0024874847993481275	0.0030374279665750237	0.0027300503421966438	0.0024700663002660272	0.0026207406765839103	0.00293581408021093	0.0026680218502558306	0.0029937865647193806	0.0026917646239880133	0.002555056270787226	0.002721041052313078	0.002786396438252625	0.003104550802072392	0.002518790009025329	0.0025399751048701402
unclassified-kra_unclassified-seq_ERR9709206__merged	0.0025130027946345113	0.0019096248362600043	0.00246905844694012	0.0	0.0022564639634961026	0.002354363322562003	0.0024828771685931894	0.0022238587499835427	0.0025172849011496634	0.002163583816873871	0.0020730295052748815	0.00211715158480974	0.0026299825036034674	0.0022352545122421574	0.002080827417182851	0.0028631855542581297	0.0021960885291262278	0.0027072442543474295	0.0022692002021593716	0.0023207840718605377	0.0023182913327696175	0.0022731705074985342	0.0020501433515518475	0.0019259680650440814	0.002445630772831553	0.002422285968209481	0.0022707045427594608	0.002197383547493992	0.002201968320914016	0.0021444996812310935	0.002135892595250266	0.0022726488685712587	0.0023702843197974666	0.002417606267150485	0.0025318318023849207	0.002338424750796708	0.0025792539870114206	0.002218337867370468	0.002270520885756744	0.003053679837076051	0.002291259558601433	0.0023803337548224945
unclassified-kra_unclassified-seq_ERR9709208__merged	0.0026890047648936433	0.0025308646048258776	0.0026591153266249945	0.0022564639634961026	0.0	0.0023481248900355522	0.002613672021938962	0.0025557009335681613	0.0027048178273759715	0.002228884601632508	0.002799450667740677	0.0021185705956972	0.0028702562094817807	0.002290186769917213	0.0022683435409990294	0.002824232331050447	0.002882342454715303	0.0031121067588353313	0.002660310665248966	0.0024100435281007027	0.0026514831963034835	0.002238403929393451	0.002811588398693332	0.0025913336037119983	0.002525316315047932	0.0022997246342717492	0.0024099004857189854	0.0025685149138457986	0.0026939539316492844	0.002643503420010185	0.0024808409260308473	0.0024149125211901934	0.0027130268341698516	0.002460794814507672	0.0024950021283699497	0.0022249262352954657	0.0027055016854473646	0.002606698275035235	0.0026235844513633477	0.0028768777238104004	0.0024031066550044278	0.0023455031567626294
unclassified-kra_unclassified-seq_ERR9709209__merged	0.0025878498145444073	0.002693964238829283	0.0026405500476670563	0.002354363322562003	0.0023481248900355522	0.0	0.0025196206941839883	0.0025078954548908294	0.0023739454415816486	0.0025111441743970175	0.002251680652321064	0.0024455674952660322	0.002693949743436397	0.0021760380417682468	0.002285890737835583	0.002573087152893949	0.0023856049606831853	0.002521126178572808	0.002561433986970285	0.0023535776381503615	0.0023704754475579737	0.0022198230154664156	0.002353321250360141	0.0023765201219942966	0.002385270826498531	0.0023363067257493597	0.0026314747633726654	0.0021602545788904637	0.0024638076920078245	0.002613759530853743	0.0024787541677326885	0.0025764516639019686	0.0022856980919973013	0.0024360019287452683	0.0025634424051007576	0.002563371707057227	0.002883709555409286	0.002325913576623595	0.0026885708274991815	0.0031620783888278714	0.002501024435727417	0.002262314032359436
unclassified-kra_unclassified-seq_ERR9709210__merged	0.002552851817668844	0.0025845375797527437	0.002597749393743909	0.0024828771685931894	0.002613672021938962	0.0025196206941839883	0.0	0.0027125513743218033	0.0028110454982458455	0.0026859419629603476	0.0025793694778480925	0.002180379808277899	0.003028855534801811	0.003007539585997532	0.002857385135446755	0.0028277531239148113	0.002652484531872501	0.002993968870537267	0.002721613387833499	0.0024332596412782737	0.0026796594681083308	0.0027517770965211907	0.002410581966360459	0.0027963144063034573	0.0026649072616571345	0.002446384304844118	0.0023857300785657953	0.0023938959768996515	0.0026162034550322177	0.002569061508816417	0.0025697448430915815	0.002837068735719983	0.002656260941389599	0.002650891244096454	0.0028762959978082536	0.0022814172110293685	0.002442248136265812	0.0023208322545138493	0.003017849684200158	0.0032703919700062256	0.002540721304902016	0.0026275133846083154
unclassified-kra_unclassified-seq_ERR9709211__merged	0.00259308464189989	0.0022726981788459	0.002794471614861571	0.0022238587499835427	0.0025557009335681613	0.0025078954548908294	0.0027125513743218033	0.0	0.002481021793299454	0.002723216897413283	0.0024047637594762916	0.002562525346887168	0.0027395959795920577	0.002874478379285228	0.0027424316189810227	0.0025136162228119874	0.0027975095106940184	0.002875955207856662	0.002703670465386221	0.00224782332864526	0.002830629753954206	0.0025958097105244216	0.002566624585188082	0.002366073165061988	0.0027024223823529647	0.002368847864027468	0.002446854700537182	0.0023153582710069287	0.002516152855112197	0.002268151026921239	0.0025321519104543055	0.002661725801446635	0.002793569825471187	0.0024702119067109285	0.003037921914848307	0.0026409254635841872	0.002694510896009583	0.0026568548162516636	0.0025440587363734224	0.003020230086755782	0.002232761969449548	0.0023010761591114592
unclassified-kra_unclassified-seq_ERR9709212__merged	0.0024167245687323202	0.002456070534707866	0.002434226815117846	0.0025172849011496634	0.0027048178273759715	0.0023739454415816486	0.0028110454982458455	0.002481021793299454	0.0	0.0023063319858962483	0.0024363103462441416	0.0021839604640006005	0.0030830524592515562	0.0023087275471938007	0.0025785656960103376	0.0026604528175286912	0.0025264536934065385	0.002729371940717762	0.0026083075076621665	0.0024627448800806917	0.00260187323292127	0.0030037751042820693	0.0025646655271267527	0.0026323185772342272	0.0025538711012625948	0.0022077022758858478	0.002790984472149427	0.002333523983791941	0.002346247936710899	0.0027252415193407264	0.002095388168647516	0.0023043194173977266	0.0024269297921121202	0.002659523151090415	0.002821429785867302	0.002668325811907457	0.0027438971134066126	0.0022602975626945243	0.002517935694175799	0.00284119262796545	0.0026912034006709717	0.0027114939498867896
unclassified-kra_unclassified-seq_ERR9709213__merged	0.002416841395213809	0.0023015648826740787	0.00263971781110961	0.002163583816873871	0.002228884601632508	0.0025111441743970175	0.0026859419629603476	0.002723216897413283	0.0023063319858962483	0.0	0.002065175237331962	0.0020071019365736076	0.0028631735914514955	0.0024300568303592396	0.0024689479683770443	0.0029077383405785584	0.002081996587205981	0.002493856250475157	0.0026459816545164605	0.0025925444671875963	0.0027277256738457156	0.002512005694727426	0.002613867306546447	0.002431931104445839	0.002429792814178433	0.0023205895941196264	0.0025923557315252754	0.0023534623184131576	0.002209750152645573	0.002208287602737946	0.0026020853408331712	0.002350174025297025	0.0026421473493919434	0.002447200219810597	0.002545511119914412	0.002367440042195579	0.0027540472430478413	0.001977566797793262	0.002136675876440286	0.002807152143292857	0.0022156551617281695	0.0022067341257444584
