sample	unclassified-kra_unclassified-seq_ERR9709202__merged	unclassified-kra_unclassified-seq_ERR9709203__merged	unclassified-kra_unclassified-seq_ERR9709204__merged	unclassified-kra_unclassified-seq_ERR9709206__merged	unclassified-kra_unclassified-seq_ERR9709208__merged	unclassified-kra_unclassified-seq_ERR9709209__merged	unclassified-kra_unclassified-seq_ERR9709210__merged	unclassified-kra_unclassified-seq_ERR9709211__merged	unclassified-kra_unclassified-seq_ERR9709212__merged	unclassified-kra_unclassified-seq_ERR9709213__merged	unclassified-kra_unclassified-seq_ERR9709214__merged	unclassified-kra_unclassified-seq_ERR9709215__merged	unclassified-kra_unclassified-seq_ERR9709216__merged	unclassified-kra_unclassified-seq_ERR9709217__merged	unclassified-kra_unclassified-seq_ERR9709218__merged	unclassified-kra_unclassified-seq_ERR9709219__merged	unclassified-kra_unclassified-seq_ERR9709220__merged	unclassified-kra_unclassified-seq_ERR9709221__merged	unclassified-kra_unclassified-seq_ERR9709224__merged	unclassified-kra_unclassified-seq_ERR9709225__merged	unclassified-kra_unclassified-seq_ERR9709226__merged	unclassified-kra_unclassified-seq_ERR9709227__merged	unclassified-kra_unclassified-seq_ERR9709228__merged	unclassified-kra_unclassified-seq_ERR9709230__merged	unclassified-kra_unclassified-seq_ERR9709231__merged	unclassified-kra_unclassified-seq_ERR9709234__merged	unclassified-kra_unclassified-seq_ERR9709235__merged	unclassified-kra_unclassified-seq_ERR9709236__merged	unclassified-kra_unclassified-seq_ERR9709238__merged	unclassified-kra_unclassified-seq_ERR9709240__merged	unclassified-kra_unclassified-seq_ERR9709241__merged	unclassified-kra_unclassified-seq_ERR9709242__merged	unclassified-kra_unclassified-seq_ERR9709243__merged	unclassified-kra_unclassified-seq_ERR9709244__merged	unclassified-kra_unclassified-seq_ERR9709245__merged	unclassified-kra_unclassified-seq_ERR9709246__merged	unclassified-kra_unclassified-seq_ERR9709247__merged	unclassified-kra_unclassified-seq_ERR9709248__merged	unclassified-kra_unclassified-seq_ERR9709249__merged	unclassified-kra_unclassified-seq_ERR9709251__merged	unclassified-kra_unclassified-seq_ERR9709252__merged	unclassified-kra_unclassified-seq_ERR9709253__merged
unclassified-kra_unclassified-seq_ERR9709202__merged	0.0	0.0007476479089300048	0.0023290168875408357	0.0018336176619200284	0.002372090696666662	0.0025130495425387256	0.002526321302327772	0.0021990194044299027	0.002541635373117246	0.0023837846680476726	0.0022216058696969965	0.0022028491425203356	0.0025423942755742335	0.0024928211170708314	0.00232644101377244	0.0024975354133053296	0.0023211167758668827	0.002620313971769872	0.002437667472353411	0.0027234719602913238	0.0025391281806811383	0.0025005751171616186	0.0024379149996345273	0.0023367399357555607	0.002297610245581061	0.002125265531109255	0.0025409658427559823	0.002395899378833999	0.0022653779238885896	0.0025376056839022665	0.002209583144898053	0.0024817046209908433	0.002650836577912208	0.0025031710595003753	0.002583577932281811	0.0026999407811524323	0.0023921159596480557	0.0024067172941022452	0.0024642960838213712	0.0021566402783100846	0.002249809380277523	0.0020388166111703354
unclassified-kra_unclassified-seq_ERR9709203__merged	0.0007476479089300048	0.0	0.0009332201142436825	0.0003838144638853569	0.0009170579028564552	0.0008552709344448184	0.001119913430778774	0.000883708073686984	0.0009940914420505376	0.0008410702195662534	0.0007106231182498757	0.000771410143417528	0.0009726992060886674	0.0008770348049927934	0.0007945267618920671	0.0009647628728872704	0.0008680983877066284	0.0009658312005413894	0.0009866091347354722	0.001049012177763986	0.0009961951959114312	0.0009050654662782209	0.0008709313174587452	0.0006382905673113504	0.000772843587665828	0.0005762425185440456	0.0009165770539668605	0.000820883092098712	0.0006755528353068474	0.0009350642317126345	0.0006737150625294452	0.0008959229043203898	0.0008079568133403381	0.0010701504990121569	0.0011005406662983885	0.0010049834615941666	0.0009841952142169985	0.0008154929583961135	0.0010811767493211777	0.0011277861161568259	0.0005829702512651913	0.0005477174144969954
unclassified-kra_unclassified-seq_ERR9709204__merged	0.0023290168875408357	0.0009332201142436825	0.0	0.001829908834244609	0.0024222513922166344	0.002495523603320504	0.0025447209708574503	0.0021872805037305154	0.0024969132421116536	0.0023789729056926667	0.0022078312658466714	0.0020932515903362425	0.0026763852973870073	0.002499313150578719	0.0023774494448576267	0.0025253788010055622	0.002403274662533539	0.002640187221342627	0.002413183141650954	0.0027161355017117916	0.0025546899008024315	0.0024436848471695027	0.0024165528082435994	0.0023762865419065804	0.002272980791371504	0.002205708597437739	0.002507492667295441	0.0023174657221003425	0.002309131481961879	0.0025340797998107956	0.0022535322247416723	0.002599006776745516	0.0025830938955041516	0.0025482945530106438	0.002586724937725715	0.0027418803695595795	0.0023430055593145482	0.0025141449336301136	0.002377591303255766	0.002014818954420905	0.0022123645664715585	0.002009990163731712
unclassified-kra_unclassified-seq_ERR9709206__merged	0.0018336176619200284	0.0003838144638853569	0.001829908834244609	0.0	0.0018420840525209536	0.0019461479967491924	0.002031306066544558	0.0016795304338342865	0.001987327852487897	0.0018475778230359063	0.0016208130810932975	0.0015523784947016894	0.001993811301706838	0.0019225584473132606	0.0017411486528621234	0.0019082051908153597	0.0018380810118908686	0.0020387355946375196	0.0018622111351748183	0.0020885211051554498	0.0019897647262291374	0.001914371782372526	0.0018856717739517137	0.0017732050366325858	0.0017060884320425629	0.0016404089559761692	0.0019975250502980435	0.0017907192933758198	0.0016944587277732959	0.001924289867840212	0.001644127389541783	0.0018593727442317576	0.002017816971237041	0.0019682702072666425	0.002081769568171521	0.0021373936803411597	0.0018235721130166471	0.0018746237815899791	0.0018546555318683655	0.0016664667975583303	0.001629537020593319	0.0015040344977843567
unclassified-kra_unclassified-seq_ERR9709208__merged	0.002372090696666662	0.0009170579028564552	0.0024222513922166344	0.0018420840525209536	0.0	0.0025522960972377273	0.0025341295570306954	0.002298209244728122	0.0025831667690275895	0.0023933001916783825	0.002241690580403244	0.0021423979175652086	0.0026248043459931036	0.0024924626978756192	0.00231812714720947	0.002517701782705606	0.0024415883540098715	0.002750815730028444	0.002461184266535632	0.0027489790842941675	0.0025512909300444697	0.0025018766648711166	0.0024744538795313797	0.0024411412755834805	0.0022840052506949426	0.002246772304203004	0.0025623608715432677	0.002383070240355556	0.0023329633064747	0.0025846438590698684	0.002287823068643058	0.002503302580341371	0.0025946724201442173	0.002565311694685435	0.0025927616021281796	0.002598214541753574	0.0023759442363141536	0.0025917507785170324	0.0024773739960446406	0.0021029492535467043	0.0022805920578810035	0.002074928089370376
unclassified-kra_unclassified-seq_ERR9709209__merged	0.0025130495425387256	0.0008552709344448184	0.002495523603320504	0.0019461479967491924	0.0025522960972377273	0.0	0.0026428275526433342	0.0023393900159300873	0.0025572725752520675	0.0024203156200527376	0.0022975147024456577	0.002151327928309077	0.002673452686232425	0.0025421081606363805	0.002425629361261228	0.002521798223771521	0.00243187586181437	0.002680482726540756	0.0024137980673858417	0.0027567283307187163	0.00255979632839598	0.0024967756482288106	0.002440167185921216	0.0024123570179581666	0.002283089988844522	0.0022475270634838562	0.0026443646552555267	0.0023141288513433	0.00226598905744535	0.002529526449510655	0.0023955656300668204	0.0026044619212692854	0.0025722677274875316	0.0025964542171532656	0.00255713746345565	0.002709445012152867	0.002448979785530936	0.0023884197236396787	0.0024437726603750987	0.0020332287429309925	0.002291998375848703	0.0020693164542070486
unclassified-kra_unclassified-seq_ERR9709210__merged	0.002526321302327772	0.001119913430778774	0.0025447209708574503	0.002031306066544558	0.0025341295570306954	0.0026428275526433342	0.0	0.0024833750428473467	0.002694830811159954	0.0025669688368162857	0.002351398682666428	0.002315495641815213	0.0027955989992681785	0.0027736582232142926	0.002534890280844193	0.0027092832443772474	0.0025631765404215967	0.0028133780866806957	0.0025926786668125645	0.002914430225064546	0.0027361000567026617	0.002614136303267567	0.0026800962919472093	0.002622050637190787	0.002496993194972652	0.0023940620009984537	0.0027148552590241515	0.0025631581369468526	0.00250832382182542	0.0027637878193244036	0.0024991552052117116	0.002743482110467932	0.0027781480453457075	0.0027248618443452832	0.002792760251979387	0.0028441326763500863	0.0025073383137650396	0.0026286343855939087	0.0026563845111221562	0.002215273295238296	0.002441067256931939	0.002252466643818951
unclassified-kra_unclassified-seq_ERR9709211__merged	0.0021990194044299027	0.000883708073686984	0.0021872805037305154	0.0016795304338342865	0.002298209244728122	0.0023393900159300873	0.0024833750428473467	0.0	0.0024870974871411544	0.002270403958579803	0.0021104437274561683	0.0020743472555463383	0.002526353434831541	0.0024302111825775796	0.002261713662492615	0.002422481746323646	0.002285144729965549	0.0025497389972877205	0.002337960735063649	0.0025874505483847177	0.002452007254717836	0.0023777577047509046	0.002327310389792059	0.0022515884619618287	0.002215346749315228	0.002169034367930922	0.0024295752515379743	0.002321124064677438	0.0022326410519739603	0.0024645289321741926	0.002128073856068058	0.0024015546892983686	0.00248882183413468	0.0024593127801796344	0.002480762173856954	0.0026151781563239496	0.0022737117454221245	0.0023395513699957515	0.0022926776699760953	0.002016705647417849	0.0021404799233437632	0.0019529700101321712
unclassified-kra_unclassified-seq_ERR9709212__merged	0.002541635373117246	0.0009940914420505376	0.0024969132421116536	0.001987327852487897	0.0025831667690275895	0.0025572725752520675	0.002694830811159954	0.0024870974871411544	0.0	0.0025479904770542294	0.0023398171427714276	0.0022406112408636103	0.0027192061771611487	0.002636968951310048	0.002505588697088501	0.0025387447796121343	0.002497176351838548	0.0027360374211324867	0.0024625149740923336	0.002857679280457992	0.0026421041433410952	0.0025717566943126435	0.0025911526384698735	0.0024637306812644866	0.002394097611395418	0.0023585593448332	0.002646915500290503	0.0024104106324221997	0.002419047928984841	0.002589255216354447	0.002453054546361799	0.002680372727713376	0.002739565931554666	0.0026296747432746903	0.002694664308907302	0.0028410197781683078	0.0025199168973129016	0.0025138834099166507	0.002599220459297391	0.0021906387024579477	0.00236506645489154	0.0022105294219597615
unclassified-kra_unclassified-seq_ERR9709213__merged	0.0023837846680476726	0.0008410702195662534	0.0023789729056926667	0.0018475778230359063	0.0023933001916783825	0.0024203156200527376	0.0025669688368162857	0.002270403958579803	0.0025479904770542294	0.0	0.002019188051262222	0.001860521496091283	0.00248862151296414	0.002469758401647426	0.002351070181505821	0.0024756658272048204	0.002340121692904429	0.002668007206335976	0.002357628064434847	0.0026635184252170596	0.0025116983799804427	0.0024188367432201874	0.00235288138734302	0.0023913798909749318	0.00219832781957785	0.0021503723106544026	0.0025073395409543897	0.00222440213301045	0.0023146370827512586	0.0024659794795869328	0.0022996904892319536	0.002531901356351285	0.0025768338756095854	0.002536550865043785	0.00247485532806746	0.002647623968127011	0.002361674515090284	0.0024528929341766093	0.0023619265634212683	0.001970611972012648	0.0021072202786764915	0.0019787169121543435
